Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc2,un,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,latitude,longitude
2012,E5A43183,SAFETY-KLEEN,2730 BOUL. INDUSTRIEL,CHAMBLY,QUEBEC,CANADA,45.4318331,-73.2754738,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,22712,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E5A43183,SAFETY-KLEEN,2730 BOUL. INDUSTRIEL,CHAMBLY,QUEBEC,CANADA,45.4318331,-73.2754738,"Flammable liquids, n.o.s.",UN1993,18927,liters,liquid,Off site treatment,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E5A43183,SAFETY-KLEEN,2730 BOUL. INDUSTRIEL,CHAMBLY,QUEBEC,CANADA,45.4318331,-73.2754738,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,24605,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A57381,SAFETY-KLEEN,4633 REGIONAL ROAD 15,CHELMSFORD,ONTARIO,CANADA,46.5738058,-81.2042266,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,20820,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A57381,SAFETY-KLEEN,4633 REGIONAL ROAD 15,CHELMSFORD,ONTARIO,CANADA,46.5738058,-81.2042266,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,18927,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6454,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6640,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6102,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6481,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6560,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,9725,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,6223,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E2A93110,SAFETY-KLEEN,1040 HARGRIEVE ROAD,LONDON,ONTARIO,CANADA,42.9311,-81.2153,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,9259,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E5A33554,SAFETY-KLEEN,89 BENTLEY AVE,NEPEAN,ONTARIO,CANADA,45.33554,-75.71495,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,26021,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E5A33554,SAFETY-KLEEN,89 BENTLEY AVE,NEPEAN,ONTARIO,CANADA,45.33554,-75.71495,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,22410,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E5A33554,SAFETY-KLEEN,89 BENTLEY AVE,NEPEAN,ONTARIO,CANADA,45.33554,-75.71495,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,12409,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A85833,SAFETY-KLEEN,1220 SKAE DRIVE,OSHAWA,ONTARIO,CANADA,43.85833,-78.87397,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,22167,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A85833,SAFETY-KLEEN,1220 SKAE DRIVE,OSHAWA,ONTARIO,CANADA,43.85833,-78.87397,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,21853,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A85833,SAFETY-KLEEN,1220 SKAE DRIVE,OSHAWA,ONTARIO,CANADA,43.85833,-78.87397,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,18749,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A85833,SAFETY-KLEEN,1220 SKAE DRIVE,OSHAWA,ONTARIO,CANADA,43.85833,-78.87397,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,21728,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A85833,SAFETY-KLEEN,1220 SKAE DRIVE,OSHAWA,ONTARIO,CANADA,43.85833,-78.87397,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,13673,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A75337,SAFETY-KLEEN,85 DE HAMBOURG,ST AUGUSTIN,QUEBEC,CANADA,46.7533699,-71.44537,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,25408,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A75337,SAFETY-KLEEN,85 DE HAMBOURG,ST AUGUSTIN,QUEBEC,CANADA,46.7533699,-71.44537,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,25177,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A75337,SAFETY-KLEEN,85 DE HAMBOURG,ST AUGUSTIN,QUEBEC,CANADA,46.7533699,-71.44537,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,22856,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A75337,SAFETY-KLEEN,85 DE HAMBOURG,ST AUGUSTIN,QUEBEC,CANADA,46.7533699,-71.44537,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,25748,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E6A75337,SAFETY-KLEEN,85 DE HAMBOURG,ST AUGUSTIN,QUEBEC,CANADA,46.7533699,-71.44537,"Petroleum distillates, n.o.s. or  Petroleum products, n.o.s.",UN1268,25006,liters,liquid,Solvents recovery,NJD002182897,SAFETY-KLEEN,1200 SYLVAN STREET,LINDEN,NJ,7036,40.613678,-74.252037
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,11400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Resin solution, flammable",UN1866,200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Flammable liquids, n.o.s.",UN1993,1000,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Acetone,UN1090,200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,3200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Flammable liquids, n.o.s.",UN1993,200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Adhesives, containing a flammable liquid",UN1133,400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Environmentally hazardous substances, liquid, n.o.s.",UN3082,400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,471,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,10701,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,1000,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Flammable liquids, n.o.s.",UN1993,1400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Adhesives, containing a flammable liquid",UN1133,800,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,"Flammable liquids, n.o.s.",UN1993,400,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,Paint,N/A,1800,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E3A49819,CLEAN HARBORS INC,561 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.498193,-79.6267517,N/A,N/A,200,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,8120,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,625,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,2290,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,1874,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,1874,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,625,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Acetone,UN1090,625,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,9993,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,1325,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,416,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,1457,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,322,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,8952,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,833,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,1666,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,4997,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,3748,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,625,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,3138,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,416,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,6465,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,1840,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Printing ink, flammable or Printing ink related material (including printing ink thinning or reducing compound), flammable",UN1210,625,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, n.o.s.",UN1993,2082,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,205,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,208,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
2012,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Paint,N/A,9369,liters,liquid,Fuel blending,OHD00816629,SPRING GROVE RESOURCE RECOVERY INC,4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.1701736,-84.5101013
