exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21804,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,19798,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21123,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,20517,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21111,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21463,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,20108,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21539,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5830,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3634,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,9899,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2290,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,13325,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3301,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,625,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,6871,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,799,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,833,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1102,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,833,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,14896,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,833,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4951,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,416,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1741,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3301,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1249,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1041,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4278,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1249,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4997,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5205,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,12102,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,625,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,840,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,625,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4789,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,7700,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,6454,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4164,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2752,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,6602,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5830,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2752,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,549,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1571,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,416,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3748,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4050,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3956,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,7079,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,416,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5830,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,208,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,901,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,625,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,3539,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,901,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5830,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,416,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,416,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,23000,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19147,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,18946,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,23034,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,20668,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20820,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19446,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19446,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22171,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,23004,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22171,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22591,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19147,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,20858,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,22682,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,19938,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21743,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,21952,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,23000,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
HOTZ ENVIRONMENTAL SERVICES INC.,239 LOTTRIDGE ST.,HAMILTON,ONTARIO,CANADA,43.2580109,-79.8313065,PAINT,23394,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
